HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.tweet0,Input.tweet1,Input.tweet2,Input.tweet3,Input.tweet4,Input.tweet5,Input.tweet6,Input.tweet7,Input.tweet8,Input.tweet9,Input.control,Input.label,Answer.Q0,Answer.Q1,Answer.Q2,Answer.Q3,Answer.Q4,Answer.Q5,Answer.Q6,Answer.Q7,Answer.Q8,Answer.Q9,Answer.comment,Approve,Reject
2UNNQYN5F3Q0PKAZC7EC5YB4BWRD9L,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:34 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:34 GMT 2013,,,2S9PCGJ2D21O90A3VLAPYSI2SIW5BN,A2FX9JQSS8NL7K,Approved,Wed Sep 18 06:38:53 GMT 2013,Wed Sep 18 06:39:42 GMT 2013,Wed Sep 18 14:39:42 GMT 2013,2013/09/18 14:40:17 +0000,,,49,100% (27/27),100% (27/27),100% (27/27),"@heyimsydnee actually I went to the library site, on the right side, in ask a question, I typed how do I download Microsoft 2013?",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/i81uKeDsSz,Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform... http://t.co/bMUNfd5xu9,"I wish microsoft could bring back J Allard , Robbie Bach or most importantly Paul Maritz as CEO, they need some one with vision","Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/MxHngwLj15","RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W","Great results, awesome rewards just for searching with Bing. Join @BingRewards! I'll get a nice bonus too: http://t.co/zfyPb6EJCg","The streaming music wars get a bit hotter ahead of iOS 7's launch, with Microsoft releasing Xbox Music for iOS. http://t.co/oTJZ4HzikG",Someone needs to get home so I can go cuddle and download Microsoft Office. #HurryHome,"Microsoft announces Xbox Music, coming to 360, PCs, tablets and phones http://t.co/79hmoh9U93",3,negative,Choice1,Choice2,Choice2,Choice3,Choice5,Choice2,Choice1,Choice2,Choice2,Choice2,,,
2FQE4BLYHVI4ASX8Y6L8MNEZUSRU0Z,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:34 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:34 GMT 2013,,,24DRGNTBJ3MMJ1AL3SE6BKHBH6W9VP,A1BFAPF03NSWGE,Approved,Wed Sep 18 06:49:46 GMT 2013,Wed Sep 18 06:51:19 GMT 2013,Wed Sep 18 14:51:19 GMT 2013,2013/09/18 14:55:15 +0000,,,93,100% (3/3),100% (3/3),100% (3/3),"we have a microsoft studios here isnt that amazing in a city with 350,000 people goddamn","Microsoft's Xbox music streaming service to launch on iOS, Android - Los Angeles Times http://t.co/5KMvV3skNQ",It took two hours to download Microsoft office.,He told us to watch a video and when I press on the link it asks for a microsoft outlook password....smh,Microsoft Surface Pro: Windows-Tablet im Test http://t.co/bU7GHj3kUR,Microsoft launches Xbox Music on Web for free http://t.co/lNKSDqK9pK #technology,"has presented before audiences at Microsoft, Amazon, Televisa, Stanford Business School, Harvard Business School, and many other",RT @TheComedyJokes: Microsoft just bought skype for $8.5 billion? Those idiots !!!! They could have downloaded it for free!........,"http://t.co/MHd3DtJmnD With Android plateauing, can Microsoft take advantage? - Indian Express: Indian ExpressW... http://t.co/DXwDH6mTIk",microsoft word 2013 is so beautiful http://t.co/jtWzV8vMW2,0,negative,Choice4,Choice4,Choice3,Choice4,Choice4,Choice4,Choice4,Choice3,Choice4,Choice3,Thank u,,
2FQE4BLYHVI4ASX8Y6L8MNEZUSRU0Z,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:34 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:34 GMT 2013,,,28M98JHSTLB3R4KHXU9OKJEJZYDFRT,A3PDKI5EE5ZC5B,Approved,Wed Sep 18 06:46:17 GMT 2013,Wed Sep 18 06:47:29 GMT 2013,Wed Sep 18 14:47:29 GMT 2013,2013/09/18 14:50:16 +0000,,,72,100% (23/23),100% (23/23),100% (23/23),"we have a microsoft studios here isnt that amazing in a city with 350,000 people goddamn","Microsoft's Xbox music streaming service to launch on iOS, Android - Los Angeles Times http://t.co/5KMvV3skNQ",It took two hours to download Microsoft office.,He told us to watch a video and when I press on the link it asks for a microsoft outlook password....smh,Microsoft Surface Pro: Windows-Tablet im Test http://t.co/bU7GHj3kUR,Microsoft launches Xbox Music on Web for free http://t.co/lNKSDqK9pK #technology,"has presented before audiences at Microsoft, Amazon, Televisa, Stanford Business School, Harvard Business School, and many other",RT @TheComedyJokes: Microsoft just bought skype for $8.5 billion? Those idiots !!!! They could have downloaded it for free!........,"http://t.co/MHd3DtJmnD With Android plateauing, can Microsoft take advantage? - Indian Express: Indian ExpressW... http://t.co/DXwDH6mTIk",microsoft word 2013 is so beautiful http://t.co/jtWzV8vMW2,0,negative,Choice4,Choice2,Choice3,Choice4,Choice3,Choice4,Choice4,Choice3,Choice4,Choice3,,,
2FQE4BLYHVI4ASX8Y6L8MNEZUSRU0Z,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:34 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:34 GMT 2013,,,2H957DZKPFE4KKINR7T5U8I9VJF4EI,A2RYLSV8FIZS0D,Approved,Wed Sep 18 06:50:38 GMT 2013,Wed Sep 18 06:52:46 GMT 2013,Wed Sep 18 14:52:46 GMT 2013,2013/09/18 14:55:16 +0000,,,128,100% (21/21),100% (21/21),100% (21/21),"we have a microsoft studios here isnt that amazing in a city with 350,000 people goddamn","Microsoft's Xbox music streaming service to launch on iOS, Android - Los Angeles Times http://t.co/5KMvV3skNQ",It took two hours to download Microsoft office.,He told us to watch a video and when I press on the link it asks for a microsoft outlook password....smh,Microsoft Surface Pro: Windows-Tablet im Test http://t.co/bU7GHj3kUR,Microsoft launches Xbox Music on Web for free http://t.co/lNKSDqK9pK #technology,"has presented before audiences at Microsoft, Amazon, Televisa, Stanford Business School, Harvard Business School, and many other",RT @TheComedyJokes: Microsoft just bought skype for $8.5 billion? Those idiots !!!! They could have downloaded it for free!........,"http://t.co/MHd3DtJmnD With Android plateauing, can Microsoft take advantage? - Indian Express: Indian ExpressW... http://t.co/DXwDH6mTIk",microsoft word 2013 is so beautiful http://t.co/jtWzV8vMW2,0,negative,Choice3,Choice3,Choice3,Choice4,Choice3,Choice3,Choice3,Choice3,Choice3,Choice3,,,
22T3L0FBJ9IOHNJP5ZMEERPR43HZN4,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:34 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:34 GMT 2013,,,20AHPCGJ2D21U71BB2RJYPSIA4GA4S,A2RYLSV8FIZS0D,Approved,Wed Sep 18 06:32:52 GMT 2013,Wed Sep 18 06:34:33 GMT 2013,Wed Sep 18 14:34:33 GMT 2013,2013/09/18 14:35:17 +0000,,,101,100% (21/21),100% (21/21),100% (21/21),RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft Xbox X360 250GB Console - http://t.co/F0vhaD7Vm3,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"@AndroidPolice Wow, how half-assed. If you're going to expand into new markets, Microsoft, launch strong and complete with basics.","Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/WK7USuMarQ",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"#Android Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/svbW3B1YPa",RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,forgot that laptop cant use microsoft office.,7,positive,Choice3,Choice2,Choice3,Choice3,Choice3,Choice6,Choice3,Choice3,Choice6,Choice3,,,
22T3L0FBJ9IOHNJP5ZMEERPR43HZN4,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:34 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:34 GMT 2013,,,29BMJUNU8LZ6XB5MJC08M8J33YQ2IT,ALSHA3DAWJWRO,Approved,Wed Sep 18 07:04:22 GMT 2013,Wed Sep 18 07:05:10 GMT 2013,Wed Sep 18 15:05:10 GMT 2013,2013/09/18 15:05:17 +0000,,,48,100% (18/18),100% (18/18),100% (18/18),RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft Xbox X360 250GB Console - http://t.co/F0vhaD7Vm3,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"@AndroidPolice Wow, how half-assed. If you're going to expand into new markets, Microsoft, launch strong and complete with basics.","Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/WK7USuMarQ",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"#Android Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/svbW3B1YPa",RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,forgot that laptop cant use microsoft office.,7,positive,Choice4,Choice4,Choice3,Choice4,Choice4,Choice4,Choice4,Choice3,Choice4,Choice3,,,
22T3L0FBJ9IOHNJP5ZMEERPR43HZN4,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:34 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:34 GMT 2013,,,2P3NFSVGULF3F9X2K871OS3N670M8U,A1UYEKLO65NE9A,Approved,Wed Sep 18 06:26:51 GMT 2013,Wed Sep 18 06:27:41 GMT 2013,Wed Sep 18 14:27:41 GMT 2013,2013/09/18 14:30:17 +0000,,,50,100% (63/63),100% (63/63),100% (63/63),RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft Xbox X360 250GB Console - http://t.co/F0vhaD7Vm3,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"@AndroidPolice Wow, how half-assed. If you're going to expand into new markets, Microsoft, launch strong and complete with basics.","Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/WK7USuMarQ",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"#Android Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/svbW3B1YPa",RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,forgot that laptop cant use microsoft office.,7,positive,Choice4,Choice3,Choice4,Choice4,Choice4,Choice4,Choice4,Choice4,Choice4,Choice4,,,
2KFUYT3DHJHPAFIJY1VYHRSXBEM0TG,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:34 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:34 GMT 2013,,,2A7K0COK2JE1SBUQYUCR56OZIWHSLY,A1DU8ERYMY6P9S,Approved,Wed Sep 18 05:54:06 GMT 2013,Wed Sep 18 05:54:24 GMT 2013,Wed Sep 18 13:54:24 GMT 2013,2013/09/18 13:55:18 +0000,,,18,100% (21/21),100% (21/21),100% (21/21),"Yet another useless music service... Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, http://t.co/VxymERb657","Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika: Di Amerika, beberapa toko online mulai menawarkan diskon... http://t.co/FtiwkxF93p",RT @VentureBeat: Microsoft doubles down on Xbox Music with revamped service -- including iOS and Google Play apps http://t.co/Ns7BMxThS0 by,Nokia Has Lost 20% of Smartphone Market Since Microsoft Partnership http://t.co/FjEUay6sJP,@drewpcco: I need Microsoft word for my Mac. Anybody?,"Microsoft Word just crashed, and I lost my entire essay. Ha. Ha. Ha. On that note, screw it, and good night.",Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/p4tUsHzWet,I'm leaning towards the PS4 but Microsoft righting their wrongs makes this a harder choice,Niggas be like i gotta buy Microsoft df?,"... Please let me win! Also some beautiful work on this Microsoft PowerPoint sheet here, lol. http://t.co/7uIV8Dkgtv",9,positive,Choice1,Choice3,Choice3,Choice1,Choice5,Choice2,Choice1,Choice3,Choice2,Choice3,,,
2KFUYT3DHJHPAFIJY1VYHRSXBEM0TG,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:34 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:34 GMT 2013,,,2CBE1M7PKK9LX0BUDV30DLZXX5OZSN,A3B474LIYGQ6DO,Approved,Wed Sep 18 06:04:18 GMT 2013,Wed Sep 18 06:05:57 GMT 2013,Wed Sep 18 14:05:57 GMT 2013,2013/09/18 14:10:17 +0000,,,99,100% (27/27),100% (27/27),100% (27/27),"Yet another useless music service... Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, http://t.co/VxymERb657","Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika: Di Amerika, beberapa toko online mulai menawarkan diskon... http://t.co/FtiwkxF93p",RT @VentureBeat: Microsoft doubles down on Xbox Music with revamped service -- including iOS and Google Play apps http://t.co/Ns7BMxThS0 by,Nokia Has Lost 20% of Smartphone Market Since Microsoft Partnership http://t.co/FjEUay6sJP,@drewpcco: I need Microsoft word for my Mac. Anybody?,"Microsoft Word just crashed, and I lost my entire essay. Ha. Ha. Ha. On that note, screw it, and good night.",Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/p4tUsHzWet,I'm leaning towards the PS4 but Microsoft righting their wrongs makes this a harder choice,Niggas be like i gotta buy Microsoft df?,"... Please let me win! Also some beautiful work on this Microsoft PowerPoint sheet here, lol. http://t.co/7uIV8Dkgtv",9,positive,Choice1,Choice2,Choice3,Choice4,Choice3,Choice2,Choice1,Choice3,Choice2,Choice3,GOOD ATTEMPT,,
2KFUYT3DHJHPAFIJY1VYHRSXBEM0TG,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:34 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:34 GMT 2013,,,2QLP9RA7S5WM7AE469679JMHTUYTYF,A9NK20T8V72WS,Approved,Wed Sep 18 06:02:17 GMT 2013,Wed Sep 18 06:02:55 GMT 2013,Wed Sep 18 14:02:55 GMT 2013,2013/09/18 14:05:17 +0000,,,38,100% (1/1),100% (1/1),100% (1/1),"Yet another useless music service... Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, http://t.co/VxymERb657","Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika: Di Amerika, beberapa toko online mulai menawarkan diskon... http://t.co/FtiwkxF93p",RT @VentureBeat: Microsoft doubles down on Xbox Music with revamped service -- including iOS and Google Play apps http://t.co/Ns7BMxThS0 by,Nokia Has Lost 20% of Smartphone Market Since Microsoft Partnership http://t.co/FjEUay6sJP,@drewpcco: I need Microsoft word for my Mac. Anybody?,"Microsoft Word just crashed, and I lost my entire essay. Ha. Ha. Ha. On that note, screw it, and good night.",Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/p4tUsHzWet,I'm leaning towards the PS4 but Microsoft righting their wrongs makes this a harder choice,Niggas be like i gotta buy Microsoft df?,"... Please let me win! Also some beautiful work on this Microsoft PowerPoint sheet here, lol. http://t.co/7uIV8Dkgtv",9,positive,Choice1,Choice3,Choice3,Choice4,Choice5,Choice1,Choice1,Choice3,Choice1,Choice3,,,
26YFL6VCPWZ9XRI2W9M117SN5UC8NA,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:34 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:34 GMT 2013,,,21DFQ0ONNVRH7OMUNZ7RK76N3T2ULG,A2FX9JQSS8NL7K,Approved,Wed Sep 18 06:29:55 GMT 2013,Wed Sep 18 06:30:42 GMT 2013,Wed Sep 18 14:30:42 GMT 2013,2013/09/18 14:35:16 +0000,,,47,100% (27/27),100% (27/27),100% (27/27),RT @JaminBBC: I don't give two shits if they're being rushed. That is no excuse. Microsoft is fucking people (@YouTube http://t.co/UdyjL9oD,Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/myj2Ome7Jo,#Apple  Microsoft Releases Xbox Music App for iPhone - iClarified: Microsoft Releases Xbox Music App for iPho... http://t.co/ti6kSBGp2F,microsoft office 2007  windows xp torrent:   -   !   ... http://t.co/ciuvO4lV2D,"And in case you didn't notice it, iPhones and iPods ALREADY HAVE a music player. So no thank you Microsoft, stick to gaming",Microsofts new intranet put staffers in charge http://t.co/525GsDtZGZ,Whoever invented microsoft excel should probably not have been so stupid... @Chlo_houle #graph #KillMeNow,subscription online computers microsoft protect,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W","Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web http://t.co/aVBwom9Y8G",0,negative,Choice3,Choice2,Choice3,Choice4,Choice2,Choice5,Choice3,Choice3,Choice5,Choice3,,,
